	PC	ES1	EC	ES2	C	ES3
ppt_70014	0	0	0	0	22.2801205	0
ppt_214981	0	0	0	0	22.27405299	0
ppt_221682	0	0	0	0	22.27521095	0
ppt_140779	0	0	0	0	22.27294163	0
ppt_169664	0	0	0	0	22.26956867	0
ppt_131432	0	0	0	0	22.27183847	0
ppt_61843	0	0	0	0	22.26595253	0
ppt_92364	0	0	0	0	22.27015247	0
ppt_99882	0	0	0	0	22.2669938	0
ppt_253733	0	0	0	0	22.26321012	0
ppt_85745	0	0	0	0	22.26341908	0
ppt_188853	0	0	0	0	22.26151223	0
ppt_220081	0	0	0	0	22.2576711	0
ppt_118571	0	0	0	0	22.25679145	0
ppt_105730	0	0	0	0	22.25827767	0
ppt_144502	0	0	0	0	22.25448892	0
ppt_57669	0	0	0	0	22.25130007	0
ppt_133944	0	0	0	0	22.25071973	0
ppt_70365	0	0	0	0	22.24834401	0
ppt_237184	0	0	0	0	22.24320792	0
ppt_217320	0	0	0	0	22.24153023	0
ppt_199566	0	0	0	0	22.24026486	0
ppt_114788	0	0	0	0	22.23815268	0
ppt_65613	0	0	0	0	22.2399064	0
ppt_88477	0	0	0	0	22.23413041	0
ppt_112198	0	0	0	0	22.22731765	0
ppt_109766	0	0	0	0	22.22609221	0
ppt_181724	0	0	0	0	22.22105718	0
ppt_183561	0	0	0	0	22.21226858	0
ppt_183235	0	0	0	0	22.21263368	0
ppt_131361	0	0	0	0	22.21504299	0
ppt_114514	0	0	0	0	22.21400891	0
ppt_195246	0	0	0	0	22.21272904	0
ppt_87398	0	0	0	0	22.21482775	0
ppt_38826	0	0	0	0	22.21344308	0
ppt_52801	0	0	0	0	22.20614443	0
ppt_95768	0	0	0	0	22.20564965	0
ppt_229156	0	0	0	0	22.2007127	0
ppt_63861	0	0	0	0	22.19928231	0
ppt_164530	0	0	0	0	22.19916301	0
ppt_56415	0	0	0	0	22.19391332	0
ppt_165154	0	0	0	0	22.18995751	0
ppt_157511	0	0	0	0	22.18991338	0
ppt_253235	0	0	0	0	22.18704922	0
ppt_210096	0	0	0	0	22.18249693	0
ppt_186726	0	0	0	0	22.17686359	0
ppt_182550	0	0	0	0	22.17862722	0
ppt_190077	0	0	0	0	22.17366111	0
ppt_254982	0	0	0	0	22.17274634	0
ppt_222517	0	0	0	0	22.17382183	0
ppt_165058	0	0	0	0	22.17243978	0
ppt_138214	0	0	0	0	22.166126	0
ppt_35941	0	0	0	0	22.16527546	0
ppt_70282	0	0	0	0	22.15541794	0
ppt_214109	0	0	0	0	22.15504816	0
ppt_192077	0	0	0	0	22.15186406	0
ppt_210082	0	0	0	0	22.14876599	0
ppt_199570	0	0	0	0	22.15352709	0
ppt_88544	0	0	0	0	22.14859584	0
ppt_241885	0	0	0	0	22.14837388	0
ppt_63383	0	0	0	0	22.14891008	0
ppt_90654	0	0	0	0	22.14511713	0
ppt_92185	0	0	0	0	22.1405078	0
ppt_241992	0	0	0	0	22.14096724	0
ppt_223593	0	0	0	0	22.13356854	0
ppt_87046	0	0	0	0	22.13515012	0
ppt_241991	0	0	0	0	22.13017016	0
ppt_92126	0	0	0	0	22.130516	0
ppt_93868	0	0	0	0	22.12557746	0
ppt_192909	0	0	0	0	22.12850847	0
ppt_45697	0	0	0	0	22.12271949	0
ppt_48880	0	0	0	0	22.12374514	0
ppt_273637	0	0	0	0	22.12580392	0
ppt_123274	0	0	0	0	22.11157591	0
ppt_215128	0	0	0	0	22.10664046	0
ppt_188888	0	0	0	0	22.10647601	0
ppt_205328	314.3224895	228.7834605	251.3069103	101.3008665	1.409125676	31.83747724
ppt_139244	0	0	0	0	22.10239772	0
ppt_153429	0	0	0	0	22.09176043	0
ppt_233380	0	0	0	0	22.09079321	0
ppt_114032	0	0	0	0	22.091738	0
ppt_183286	0	0	0	0	22.08464474	0
ppt_46871	0	0	0	0	22.0813278	0
ppt_70364	0	0	0	0	22.08118409	0
ppt_192993	0	0	0	0	22.07744343	0
ppt_227195	0	0	0	0	22.06850868	0
ppt_244753	0	0	0	0	22.06736831	0
ppt_119583	0	0	0	0	22.06420387	0
ppt_190662	0	0	0	0	22.06291298	0
ppt_122089	0	0	0	0	22.06527299	0
ppt_99390	0	0	0	0	22.05630507	0
ppt_240983	0	0	0	0	22.04719073	0
ppt_154992	0	0	0	0	22.04565468	0
ppt_222277	0	0	0	0	22.03701279	0
ppt_211819	0	0	0	0	22.03135179	0
ppt_114259	0	0	0	0	22.03351324	0
ppt_65578	0	0	0	0	22.02513116	0
ppt_118215	0	0	0	0	22.02165872	0
ppt_69807	0	0	0	0	22.02142535	0
ppt_102353	0	0	0	0	22.02041617	0
ppt_124984	0	0	0	0	22.01708314	0
ppt_70283	0	0	0	0	22.01530129	0
ppt_153179	0	0	0	0	22.01685595	0
ppt_144910	0	0	0	0	22.01077394	0
ppt_226575	0	0	0	0	22.01024494	0
ppt_245686	0	0	0	0	22.00640162	0
ppt_92589	0	0	0	0	22.00198066	0
ppt_225575	0	0	0	0	22.00534212	0
ppt_82447	0	0	0	0	21.99965207	0
ppt_97719	0	0	0	0	21.98978218	0
ppt_242116	0	0	0	0	21.99003678	0
ppt_78540	0	0	0	0	21.98415488	0
ppt_66286	0.685803886	0.16026463	0.613636683	1.416261483	118.4154217	17.64029479
ppt_141860	0	0	0	0	21.97608404	0
ppt_270678	0	0	0	0	21.97554054	0
ppt_118531	0	0	0	0	21.97601971	0
ppt_37432	0	0	0	0	21.97334218	0
ppt_74441	0	0	0	0	21.96809201	0
ppt_79059	0	0	0	0	21.96363881	0
ppt_145827	0	0	0	0	21.96432123	0
ppt_241842	0	0	0	0	21.96200873	0
ppt_159203	0	0	0	0	21.95883913	0
ppt_92131	0	0	0	0	21.95593813	0
ppt_114792	0	0	0	0	21.95748091	0
ppt_38737	0	0	0	0	21.95407121	0
ppt_112267	0	0	0	0	21.95612167	0
ppt_152737	0	0	0	0	21.9544176	0
ppt_219644	0	0	0	0	21.95083775	0
ppt_57250	0	0	0	0	21.95556772	0
ppt_91564	0	0	0	0	21.95524262	0
ppt_70923	0	0	0	0	21.95096164	0
ppt_269087	0	0	0	0	21.94688654	0
ppt_36123	0	0	0	0	21.94493097	0
ppt_145821	0	0	0	0	21.94371795	0
ppt_125027	0	0	0	0	21.93392811	0
ppt_159463	0	0	0	0	21.94036418	0
ppt_104405	0	0	0	0	21.93478836	0
ppt_156380	0	0	0	0	21.9391937	0
ppt_136584	0	0	0	0	21.94091899	0
ppt_81149	0	0	0	0	21.92900285	0
ppt_213048	0	0	0	0	21.92663124	0
ppt_127217	0	0	0	0	21.92450504	0
ppt_254165	0	0	0	0	21.92888757	0
ppt_37482	0	0	0	0	21.92017535	0
ppt_132098	0	0	0	0	21.92315769	0
ppt_177575	0	0	0	0	21.92529061	0
ppt_146206	0	0	0	0	21.91702643	0
ppt_194790	0	0	0	0	21.91560697	0
ppt_209207	0	0	0	0	21.91434682	0
ppt_53511	0	0	0	0	21.91443958	0
ppt_107923	0	0	0	0	21.90811748	0
ppt_125024	0	0	0	0	21.89726702	0
ppt_229478	0	0	0	0	21.90400545	0
ppt_251023	0	0	0	0	21.8993547	0
ppt_91912	0	0	0	0	21.90211199	0
ppt_90421	0	0	0	0	21.89631309	0
ppt_62122	0	0	0	0	21.89384771	0
ppt_79763	0	0	0	0	21.88760957	0
ppt_214773	0	0	0	0	21.88347893	0
ppt_130974	0	0	0	0	21.87988822	0
ppt_18453	0	0	0	0	21.88137443	0
ppt_252633	0	0	0	0	21.87751138	0
ppt_80095	0	0	0	0	21.86952881	0
ppt_115897	0	0	0	0	21.86730715	0
ppt_183157	0	0	0	0	21.86807252	0
ppt_241331	0	0	0	0	21.86670805	0
ppt_107591	0	0	0	0	21.8640794	0
ppt_85410	0	0	0	0	21.85994194	0
ppt_215836	0	0	0	0	21.84792288	0
ppt_55747	0	0	0	0	21.83975977	0
ppt_224159	0	0	0	0	21.83996042	0
ppt_74648	0	0	0	0	21.84166343	0
ppt_125021	0	0	0	0	21.82897157	0
ppt_113679	0	0	0	0	21.83360202	0
ppt_255566	0	0	0	0	21.83588942	0
ppt_235696	0	0	0	0	21.83637429	0
ppt_256382	0	0	0	0	21.82927121	0
ppt_251726	0	0	0	0	21.83161778	0
ppt_192679	0	0	0	0	21.83136778	0
ppt_170297	0	0	0	0	21.83065215	0
ppt_132437	0	0	0	0	21.82311602	0
ppt_79111	0	0	0	0	21.8186301	0
ppt_121589	0	0	0	0	21.81435126	0
ppt_213016	0	0	0	0	21.81356197	0
ppt_141283	0	0	0	0	21.81161867	0
ppt_249356	0	0	0	0	21.80852892	0
ppt_77580	0	0	0	0	21.80729569	0
ppt_51904	0	0	0	0	21.80887579	0
ppt_192892	0	0	0	0	21.80406533	0
ppt_97841	0	0	0	0	21.80566514	0
ppt_238347	0	0	0	0	21.79765396	0
ppt_37424	0	0	0	0	21.79975265	0
ppt_78069	0	0	0	0	21.79737805	0
ppt_122216	0	0	0	0	21.78951516	0
ppt_78543	0	0	0	0	21.78905151	0
ppt_63791	0	0	0	0	21.78989417	0
ppt_87045	0	0	0	0	21.78552812	0
ppt_217581	0	0	0	0	21.78299793	0
ppt_59001	0	0	0	0	21.77909654	0
ppt_124802	0	0	0	0	21.77679188	0
ppt_235624	0	0	0	0	21.7710013	0
ppt_249509	0	0	0	0	21.76912186	0
ppt_214989	0	0	0	0	21.76786321	0
ppt_165148	0	0	0	0	21.76680579	0
ppt_256116	0	0	0	0	21.76635355	0
ppt_167325	0	0	0	0	21.75643962	0
ppt_192835	0	0	0	0	21.75606723	0
ppt_97655	0	0	0	0	21.7518272	0
ppt_74640	0	0	0	0	21.75111728	0
ppt_252078	0	0	0	0	21.75042804	0
ppt_153907	0	0	0	0	21.74594062	0
ppt_76760	0	0	0	0	21.74330152	0
ppt_98467	0	0	0	0	21.74109024	0
ppt_99812	0	0	0	0	21.74273259	0
ppt_239286	0	0	0	0	21.73766484	0
ppt_121889	0	0	0	0	21.73107872	0
ppt_241268	0	0	0	0	21.71804726	0
ppt_152567	0	0	0	0	21.72728673	0
ppt_194027	0	0	0	0	21.72091021	0
ppt_228031	0	0	0	0	21.7242368	0
ppt_71497	0	0	0	0	21.71906126	0
ppt_54227	0	0	0	0	21.71980594	0
ppt_256574	0	0	0	0	21.71309546	0
ppt_163178	0	0	0	0	21.70809877	0
ppt_123768	0	0	0	0	21.70977005	0
ppt_127595	0	0	0	0	21.70631217	0
ppt_153904	0	0	0	0	21.70463092	0
ppt_168043	0	0	0	0	21.70495657	0
ppt_182549	0	0	0	0	21.70271005	0
ppt_146564	0	0	0	0	21.70390848	0
ppt_192041	0	0	0	0	21.69891076	0
ppt_192044	0	0	0	0	21.70181896	0
ppt_165208	0	0	0	0	21.69868619	0
ppt_112746	0	0	0	0	21.69356459	0
ppt_123735	0	0	0	0	21.6929277	0
ppt_170706	0	0	0	0	21.68750849	0
ppt_235635	0	0	0	0	21.68331202	0
ppt_168562	0	0	0	0	21.6801615	0
ppt_142494	0	0	0	0	21.68104307	0
ppt_76055	0	0	0	0	21.67786254	0
ppt_114193	0	0	0	0	21.67666823	0
ppt_140938	0	0	0	0	21.67429773	0
ppt_202629	0	0	0	0	21.67003489	0
ppt_82460	0	0	0	0	21.67213359	0
ppt_148261	0	0	0	0	21.67197127	0
ppt_115241	0	0	0	0	21.67158177	0
ppt_221147	0	0	0	0	21.66585441	0
ppt_100111	0	0	0	0	21.66390605	0
ppt_172811	0	0	0	0	21.64996424	0
ppt_140243	0	0	0	0	21.65314675	0
ppt_132802	0	0	0	0	21.64538024	0
ppt_206168	0	0	0	0	21.64192492	0
ppt_231925	0	0	0	0	21.63875681	0
ppt_250436	0	0	0	0	21.63621158	0
ppt_139757	0	0	0	0	21.63800324	0
ppt_251729	0	0	0	0	21.63066776	0
ppt_113221	0	0	0	0	21.62834139	0
ppt_221910	0	0	0	0	21.62824752	0
ppt_76089	0	0	0	0	21.62918303	0
ppt_139168	0	0	0	0	21.62450638	0
ppt_157876	0	0	0	0	21.630161	0
ppt_72408	0	0	0	0	21.62677411	0
ppt_167456	0	0	0	0	21.62035069	0
ppt_54325	0	0	0	0	21.61191849	0
ppt_132423	0	0	0	0	21.61402289	0
ppt_51688	0	0	0	0	21.61112088	0
ppt_35944	0	0	0	0	21.61550656	0
ppt_65830	0	0	0	0	21.60802122	0
ppt_110212	0	0	0	0	21.60459543	0
ppt_253464	0	0	0	0	21.60591624	0
ppt_38652	0	0	0	0	21.60568906	0
ppt_253854	0	0	0	0	21.60118453	0
ppt_115727	0	0	0	0	21.59238714	0
ppt_72674	0	0	0	0	21.59367112	0
ppt_164747	0	0	0	0	21.59480626	0
ppt_108995	0	0	0	0	21.59161907	0
ppt_39524	0	0	0	0	21.58310701	0
ppt_146563	0	0	0	0	21.59090542	0
ppt_121567	0	0	0	0	21.58326401	0
ppt_127240	0	0	0	0	21.58487784	0
ppt_61295	0	0	0	0	21.57995118	0
ppt_214951	0	0	0	0	21.57874648	0
ppt_53036	0	0	0	0	21.57493476	0
ppt_100947	0	0	0	0	21.57163025	0
ppt_92144	0	0	0	0	21.56723781	0
ppt_183740	0	0	0	0	21.56066731	0
ppt_210303	0	0	0	0	21.56529878	0
ppt_183860	0	0	0	0	21.55978405	0
ppt_72596	0	0	0	0	21.5507357	0
ppt_90747	0	0	0	0	21.55605161	0
ppt_250319	121.8117748	40.62382118	123.6624042	47.59081956	0.61480538	46.18547501
ppt_191434	0	0	0	0	21.54333263	0
ppt_200114	0	0	0	0	21.54386772	0
ppt_228032	0	0	0	0	21.53554641	0
ppt_92146	0	0	0	0	21.52834162	0
ppt_224759	0	0	0	0	21.53077737	0
ppt_79352	0	0	0	0	21.5286797	0
ppt_228554	0	0	0	0	21.51310115	0
ppt_255087	0	0	0	0	21.50716744	0
ppt_118076	0	0	0	0	21.50756463	0
ppt_205692	0	0	0	0	21.51145967	0
ppt_71561	0	0	0	0	21.50330082	0
ppt_196398	0	0	0	0	21.50297556	0
ppt_85676	0	0	0	0	21.50055628	0
ppt_202156	0	0	0	0	21.50103647	0
ppt_113444	0	0	0	0	21.49871011	0
ppt_216691	0	0	0	0	21.49810594	0
ppt_172106	0	0	0	0	21.48940019	0
ppt_71378	0	0	0	0	21.48784703	0
ppt_69950	0	0	0	0	21.49296181	0
ppt_254424	0	0	0	0	21.48764479	0
ppt_165057	0	0	0	0	21.48455242	0
ppt_82440	0	0	0	0	21.48564455	0
ppt_159895	0	0	0	0	21.48405722	0
ppt_51965	0	0	0	0	21.48509274	0
ppt_64474	0	0	0	0	21.47814665	0
ppt_49148	0	0	0	0	21.47272633	0
ppt_97285	0	0	0	0	21.47064054	0
ppt_154085	0	0	0	0	21.46997363	0
ppt_192743	0	0	0	0	21.47190432	0
ppt_252042	0	0	0	0	21.46145467	0
ppt_156676	0	0	0	0	21.46015199	0
ppt_211505	0	0	0	0	21.45809471	0
ppt_121223	0	0	0	0	21.4625654	0
ppt_252313	0	0	0	0	21.46071869	0
ppt_188885	0	0	0	0	21.45882585	0
ppt_64473	0	0	0	0	21.45339263	0
ppt_161899	0	0	0	0	21.45410927	0
ppt_88486	0	0	0	0	21.45295489	0
ppt_279972	0	0	0	0	21.44712486	0
ppt_123115	0	0	0	0	21.44567436	0
ppt_142498	0	0	0	0	21.4445397	0
ppt_88543	0	0	0	0	21.44633706	0
ppt_254124	0	0	0	0	21.4389866	0
ppt_164746	0	0	0	0	21.4414192	0
ppt_65921	0	0	0	0	21.43948906	0
ppt_151037	0	0	0	0	21.43620586	0
ppt_38654	0	0	0	0	21.44113861	0
ppt_191450	0	0	0	0	21.43776053	0
ppt_253857	0	0	0	0	21.43611349	0
ppt_56216	0.691400704	0.738490988	0.341880851	3.461313818	74.2950601	6.453962951
ppt_150181	0	0	0	0	21.4230927	0
ppt_65217	0	0	0	0	21.41882154	0
ppt_74218	0	0	0	0	21.42080356	0
ppt_87319	0	0	0	0	21.40980258	0
ppt_241309	0	0	0	0	21.40727904	0
ppt_68560	0	0	0	0	21.40580984	0
ppt_202630	0	0	0	0	21.40156261	0
ppt_206166	0	0	0	0	21.40211076	0
ppt_108255	0	0	0	0	21.40068824	0
ppt_57241	0	0	0	0	21.39274342	0
ppt_134180	0	0	0	0	21.39634443	0
ppt_137776	0	0	0	0	21.39241975	0
ppt_52777	0	0	0	0	21.39289471	0
ppt_66173	0	0	0	0	21.38793756	0
ppt_206308	0	0	0	0	21.38060309	0
ppt_250917	0	0	0	0	21.37966385	0
ppt_92367	0	0	0	0	21.37884391	0
ppt_52697	0	0	0	0	21.37357662	0
ppt_50879	0	0	0	0	21.3631264	0
ppt_215834	0	0	0	0	21.35989502	0
ppt_175176	0	0	0	0	21.35619791	0
ppt_144906	0	0	0	0	21.35070765	0
ppt_192356	0	0	0	0	21.35022007	0
ppt_210121	0	0	0	0	21.34071547	0
ppt_58135	0	0	0	0	21.3419672	0
ppt_256280	0	0	0	0	21.33687402	0
ppt_228137	0	0	0	0	21.33686832	0
ppt_119537	0	0	0	0	21.327627	0
ppt_137131	0	0	0	0	21.33171906	0
ppt_123927	0	0	0	0	21.32806982	0
ppt_102533	0	0	0	0	21.32747237	0
ppt_86427	0	0	0	0	21.32275009	0
ppt_139959	0	0	0	0	21.32273345	0
ppt_270524	0	0	0	0	21.31391576	0
ppt_60669	0	0	0	0	21.30851937	0
ppt_133945	0	0	0	0	21.30651343	0
ppt_257595	0	0	0	0	21.29862763	0
ppt_112638	27.31490644	0.105173004	27.34156327	0.1270603	0	0.194225765
ppt_252930	0	0	0	0	21.30103438	0
ppt_154326	0	0	0	0	21.28496313	0
ppt_95169	0	0	0	0	21.28374292	0
ppt_42354	0	0	0	0	21.28568809	0
ppt_92811	0	0	0	0	21.28379836	0
ppt_53388	0	0	0	0	21.28594578	0
ppt_241310	0	0	0	0	21.26528397	0
ppt_148221	0	0	0	0	21.26121307	0
ppt_78039	0	0	0	0	21.26250275	0
ppt_165553	0	0	0	0	21.26566767	0
ppt_47537	0	0	0	0	21.2561153	0
ppt_248000	0	0	0	0	21.25816837	0
ppt_247520	0	0	0	0	21.25811133	0
ppt_85413	0	0	0	0	21.25913288	0
ppt_228277	0	0	0	0	21.25287764	0
ppt_53522	0	0	0	0	21.25140892	0
ppt_269090	0	0	0	0	21.24577963	0
ppt_114740	0	0	0	0	21.25292151	0
ppt_88095	0	0	0	0	21.24801212	0
ppt_122208	0	0	0	0	21.24142142	0
ppt_144959	0	0	0	0	21.24128603	0
ppt_124797	0	0	0	0	21.24108577	0
ppt_223703	0	0	0	0	21.23765896	0
ppt_123918	0	0	0	0	21.23588432	0
ppt_88350	0	0	0	0	21.23430882	0
ppt_231721	0	0	0	0	21.23360508	0
ppt_247616	0	0	0	0	21.2305859	0
ppt_56312	0	0	0	0	21.23460024	0
ppt_71450	0	0	0	0	21.2284887	0
ppt_270676	0	0	0	0	21.2303576	0
ppt_154659	0	0	0	0	21.2299681	0
ppt_203245	0	0	0	0	21.22462555	0
ppt_144075	0	0	0	0	21.21920214	0
ppt_153411	0	0	0	0	21.21754316	0
ppt_82983	0	0	0	0	21.2195853	0
ppt_253103	0	0	0	0	21.21754157	0
ppt_194366	0	0	0	0	21.21449793	0
ppt_154889	0	0	0	0	21.19623866	0
ppt_78530	0	0	0	0	21.19384742	0
ppt_152934	0	0	0	0	21.18007717	0
ppt_206781	0	0	0	0	21.17704398	0
ppt_154917	0	0	0	0	21.17926864	0
ppt_113981	0	0	0	0	21.17772118	0
ppt_92212	0	0	0	0	21.17653566	0
ppt_194387	0	0	0	0	21.17044534	0
ppt_91272	0	0	0	0	21.1653875	0
ppt_91691	0	0	0	0	21.16681817	0
ppt_109643	0	0	0	0	21.16620522	0
ppt_188050	0	0	0	0	21.16409042	0
ppt_198980	0	0	0	0	21.15579192	0
ppt_118888	0	0	0	0	21.14679074	0
ppt_147216	0	0	0	0	21.1544741	0
ppt_191782	0	0	0	0	21.14841278	0
ppt_253535	0	0	0	0	21.14377137	0
ppt_132100	0	0	0	0	21.1433025	0
ppt_87840	0	0	0	0	21.14103989	0
ppt_183155	0	0	0	0	21.13004311	0
ppt_49834	0	0	0	0	21.12951571	0
ppt_114446	0	0	0	0	21.12295565	0
ppt_66282	0.638155194	0.097123764	0.679412117	1.20147555	124.3478072	16.59713894
ppt_185086	0	0	0	0	21.12217554	0
ppt_139406	0	0	0	0	21.12833682	0
ppt_258013	0	0	0	0	21.12223876	0
ppt_234589	0	0	0	0	21.12378985	0
ppt_136585	0	0	0	0	21.12155416	0
ppt_72400	0	0	0	0	21.12083641	0
ppt_183872	0	0	0	0	21.13430807	0
ppt_119936	0	0	0	0	21.11642266	0
ppt_90376	0	0	0	0	21.10994863	0
ppt_256183	0	0	0	0	21.10816685	0
ppt_254466	0	0	0	0	21.11252229	0
ppt_216715	0	0	0	0	21.11006522	0
ppt_191288	0	0	0	0	21.10826936	0
ppt_108037	107.8330095	47.73673406	62.40880549	18.29335041	0.222375324	11.28212553
ppt_48736	0	0	0	0	21.10626912	0
ppt_228144	0	0	0	0	21.10255031	0
ppt_183353	0	0	0	0	21.10060402	0
ppt_209460	0	0	0	0	21.09748986	0
ppt_38386	0	0	0	0	21.09527337	0
ppt_68764	0	0	0	0	21.09528936	0
ppt_63624	0	0	0	0	21.09442853	0
ppt_84191	0	0	0	0	21.09240809	0
ppt_76878	0	0	0	0	21.09077556	0
ppt_153419	0	0	0	0	21.08882095	0
ppt_170145	0	0	0	0	21.08678862	0
ppt_156875	0	0	0	0	21.08625962	0
ppt_171977	0	0	0	0	21.08538834	0
ppt_278737	0	0	0	0	21.08489308	0
ppt_87163	0	0	0	0	21.08473956	0
ppt_82345	0	0	0	0	21.0805862	0
ppt_205100	0	0	0	0	21.08329264	0
ppt_165116	0	0	0	0	21.08123179	0
ppt_35861	0	0	0	0	21.08042587	0
ppt_61148	0	0	0	0	21.07958476	0
ppt_89318	0	0	0	0	21.07402701	0
ppt_92354	0	0	0	0	21.07791374	0
ppt_206202	0	0	0	0	21.07246442	0
ppt_141291	0	0	0	0	21.07212055	0
ppt_193898	0	0	0	0	21.06675576	0
ppt_251878	0	0	0	0	21.06674687	0
ppt_50187	0	0	0	0	21.06420734	0
ppt_114677	0	0	0	0	21.06267177	0
ppt_250910	0	0	0	0	21.06313121	0
ppt_78937	0	0	0	0	21.0588576	0
ppt_127946	0	0	0	0	21.05407716	0
ppt_137584	0	0	0	0	21.0514002	0
ppt_138459	0	0	0	0	21.05377892	0
ppt_242538	0	0	0	0	21.05056107	0
ppt_52726	0	0	0	0	21.04967791	0
ppt_142660	37.66230647	15.53172065	28.83179268	18.50432913	0.011946886	8.398420922
ppt_121727	0	0	0	0	21.04555195	0
ppt_114257	0	0	0	0	21.04548921	0
ppt_221133	0	0	0	0	21.04004821	0
ppt_215533	0	0	0	0	21.04364969	0
ppt_81531	0	0	0	0	21.04449086	0
ppt_155643	0	0	0	0	21.04046559	0
ppt_49052	0	0	0	0	21.03809669	0
ppt_117526	0	0	0	0	21.0319212	0
ppt_161428	0	0	0	0	21.02830815	0
ppt_161510	0	0	0	0	21.02324881	0
ppt_119915	0	0	0	0	21.02222711	0
ppt_164729	0	0	0	0	21.02542054	0
ppt_61850	0	0	0	0	21.02385907	0
ppt_204852	0	0	0	0	21.02037522	0
ppt_109646	0	0	0	0	21.01948572	0
ppt_234753	0	0	0	0	21.01424125	0
ppt_172251	0	0	0	0	21.01342131	0
ppt_234460	0	0	0	0	21.01434803	0
ppt_68765	0	0	0	0	21.01323356	0
ppt_204914	0	0	0	0	21.01185721	0
ppt_253422	0	0	0	0	21.01173744	0
ppt_57986	0	0	0	0	21.00801341	0
ppt_132804	0	0	0	0	21.00544584	0
ppt_191781	0	0	0	0	21.00327401	0
ppt_93871	0	0	0	0	21.00429508	0
ppt_126859	0	0	0	0	21.00454967	0
ppt_253665	0	0	0	0	20.99847385	0
ppt_172810	0	0	0	0	20.9905037	0
ppt_146948	0	0	0	0	20.99419539	0
ppt_194722	0	0	0	0	20.99304671	0
ppt_206165	0	0	0	0	20.99078053	0
ppt_170329	0	0	0	0	20.98772128	0
ppt_229525	0	0	0	0	20.9867105	0
ppt_198675	0	0	0	0	20.98147174	0
ppt_42485	0	0	0	0	20.97795405	0
ppt_49388	0	0	0	0	20.97437112	0
ppt_132827	0	0	0	0	20.97527811	0
ppt_242540	0	0	0	0	20.97608602	0
ppt_74877	0	0	0	0	20.96991585	0
ppt_156079	0	0	0	0	20.9653973	0
ppt_61465	0	0	0	0	20.96409771	0
ppt_138949	0	0	0	0	20.9564433	0
ppt_128359	0	0	0	0	20.95111104	0
ppt_170300	0	0	0	0	20.95093781	0
ppt_150903	0	0	0	0	20.94849785	0
ppt_235631	0	0	0	0	20.94664906	0
ppt_183288	0	0	0	0	20.94137394	0
ppt_270525	0	0	0	0	20.94232965	0
ppt_139403	0	0	0	0	20.9366137	0
ppt_194961	0	0	0	0	20.93513309	0
ppt_199666	0	0	0	0	20.93272784	0
ppt_88135	0	0	0	0	20.93202362	0
ppt_37077	0	0	0	0	20.92769542	0
ppt_130822	0	0	0	0	20.92387182	0
ppt_183151	0	0	0	0	20.91908988	0
ppt_135439	0	0	0	0	20.91943573	0
ppt_165899	0	0	0	0	20.92043921	0
ppt_58134	0	0	0	0	20.91574704	0
ppt_154633	0	0	0	0	20.91981532	0
ppt_236988	0	0	0	0	20.91341077	0
ppt_225438	0	0	0	0	20.91949427	0
ppt_194773	0	0	0	0	20.90862462	0
ppt_124701	0	0	0	0	20.90999058	0
ppt_52660	0	0	0	0	20.91095249	0
ppt_148680	0	0	0	0	20.90200728	0
ppt_205320	0	0	0	0	20.90190302	0
ppt_191883	0	0	0	0	20.89542069	0
ppt_144327	0	0	0	0	20.89575194	0
ppt_49650	0	0	0	0	20.88790307	0
ppt_117618	0	0	0	0	20.8833286	0
ppt_219710	0	0	0	0	20.88171104	0
ppt_206919	0	0	0	0	20.88133817	0
ppt_227086	0	0	0	0	20.87881266	0
ppt_165151	0	0	0	0	20.87998725	0
ppt_96077	0	0	0	0	20.87120895	0
ppt_224902	0	0	0	0	20.87158385	0
ppt_192789	0	0	0	0	20.86677451	0
ppt_122082	0	0	0	0	20.86876271	0
ppt_128399	0	0	0	0	20.86701248	0
ppt_65858	0	0	0	0	20.8623058	0
ppt_92214	0	0	0	0	20.86424528	0
ppt_164863	0	0	0	0	20.86306126	0
ppt_166970	0	0	0	0	20.85336669	0
ppt_139496	0	0	0	0	20.84954782	0
ppt_239329	0	0	0	0	20.84965358	0
ppt_245547	0	0	0	0	20.85268416	0
ppt_93750	0	0	0	0	20.85049	0
ppt_36003	0	0	0	0	20.84961302	0
ppt_151014	0	0	0	0	20.84228276	0
ppt_168185	0	0	0	0	20.84357142	0
ppt_58816	0	0	0	0	20.82993038	0
ppt_60027	0	0	0	0	20.82591381	0
ppt_239536	0	0	0	0	20.82823447	0
ppt_249887	0	0	0	0	20.82741927	0
ppt_233652	0	0	0	0	20.82749491	0
ppt_85571	0	0	0	0	20.8263094	0
ppt_65851	0	0	0	0	20.82217987	0
ppt_175002	0	0	0	0	20.81847556	0
ppt_132814	0	0	0	0	20.81378441	0
ppt_110430	0	0	0	0	20.81342391	0
ppt_53174	0	0	0	0	20.80869693	0
ppt_205200	0	0	0	0	20.80998298	0
ppt_61462	0	0	0	0	20.809593	0
ppt_251011	0	0	0	0	20.80180537	0
ppt_80102	0	0	0	0	20.80336525	0
ppt_145826	0	0	0	0	20.79830321	0
ppt_252641	0	0	0	0	20.79389255	0
ppt_169850	0	0	0	0	20.79757085	0
ppt_92362	0	0	0	0	20.79356008	0
ppt_87397	0	0	0	0	20.78997459	0
ppt_71715	0	0	0	0	20.79095931	0
ppt_163701	0	0	0	0	20.78784936	0
